,,,,,,,
Tên công ty,Công ty Cổ phần Đầu tư Thế Giới Di Động,,,,,,
Tên báo cáo,Lịch sử giá,,,,,,
Ngày tải,15/03/2025,,,,,,
,,,,,,,
NGÀY,GIÁ MỞ CỬA,GIÁ CAO NHẤT,GIÁ THẤP NHẤT,GIÁ ĐÓNG CỬA,THAY ĐỔI GIÁ,% THAY ĐỔI,KHỐI LƯỢNG
06/12/2023,39684.5425866006,40726.2618294988,39634.9369083673,40627.0504730323,950,0.0237499999999999,9776800
05/12/2023,39634.9369083673,39783.7539430671,39386.9085172011,39684.5425866006,50,0.00125156445556951,7196600
04/12/2023,38593.2176654691,40130.9936906998,38494.0063090026,39634.9369083673,1200,0.0309677419354839,11280400
01/12/2023,38444.4006307693,38692.4290219356,37749.9211355038,38444.4006307693,250,0.00649350649350655,5048100
30/11/2023,38543.6119872358,38791.6403784021,38196.372239603,38196.372239603,-300,-0.00773195876288657,4987098
29/11/2023,37849.1324919703,39138.8801260348,37849.1324919703,38494.0063090026,800,0.0210526315789474,9512200
28/11/2023,37749.9211355038,37849.1324919703,37055.4416402383,37700.3154572705,0,0,6801600
27/11/2023,38196.372239603,38245.9779178363,37700.3154572705,37700.3154572705,-550,-0.0142671854734111,6093900
24/11/2023,37601.104100804,38245.9779178363,36857.0189273053,38245.9779178363,1250,0.0335120643431635,11662000
23/11/2023,39684.5425866006,39982.1766560001,37005.835962005,37005.835962005,-2500,-0.0628140703517588,9553600
22/11/2023,40478.2334383326,40527.8391165658,38990.0630913351,39486.1198736676,-1100,-0.0268948655256723,15397500
21/11/2023,41172.7129335981,41172.7129335981,40279.8107253996,40577.4447947991,350,0.00863131935881634,6743700
20/11/2023,39833.3596213003,41321.5299682978,39833.3596213003,40230.2050471663,-850,-0.0205314009661836,7703500
17/11/2023,41172.7129335981,42164.8264982631,40329.4164036328,41073.5015771316,-100,-0.00240963855421683,11045900
16/11/2023,41172.7129335981,41271.9242900646,40379.0220818661,41172.7129335981,-400,-0.00954653937947492,10586200
15/11/2023,42065.6151417966,42164.8264982631,41023.8958988983,41569.5583594641,400,0.00963855421686755,12890300
14/11/2023,40676.6561512656,41767.9810723971,40478.2334383326,41172.7129335981,1500,0.0375000000000001,15235500
13/11/2023,39238.0914825013,39982.1766560001,38742.0347001688,39684.5425866006,600,0.015228426395939,9522300
10/11/2023,39436.5141954343,39982.1766560001,38692.4290219356,39089.2744478016,-900,-0.0223325062034739,11053600
09/11/2023,40180.5993689331,41023.8958988983,39585.3312301341,39982.1766560001,700,0.0176767676767677,12143300
08/11/2023,37601.104100804,39287.6971607346,36410.567823206,39287.6971607346,1400,0.036649214659686,19816000
07/11/2023,37601.104100804,39138.8801260348,37204.258674938,37898.7381702035,150,0.00394218134034174,13765400
06/11/2023,38692.4290219356,38692.4290219356,37303.4700314045,37749.9211355038,-900,-0.0231065468549422,13078700
03/11/2023,37204.258674938,38890.8517348686,36708.2018926055,38642.8233437023,1950,0.0527027027027027,12409700
02/11/2023,35616.876971474,37105.0473184715,33335.0157727445,36708.2018926055,1900,0.0541310541310542,21681700
01/11/2023,36708.2018926055,37402.681387871,34823.186119742,34823.186119742,-2600,-0.0689655172413793,21863600
31/10/2023,40081.3880124666,40379.0220818661,37402.681387871,37402.681387871,-2800,-0.0691358024691358,15133100
30/10/2023,40775.8675077321,41420.7413247643,40180.5993689331,40180.5993689331,-1500,-0.0357142857142857,4371000
27/10/2023,41966.4037853301,42164.8264982631,41073.5015771316,41668.7697159306,0,0,4721100
26/10/2023,41867.1924288636,42065.6151417966,40180.5993689331,41668.7697159306,-1500,-0.0344827586206896,15155000
25/10/2023,42660.8832805956,43851.4195581936,42660.8832805956,43156.9400629281,500,0.0116279069767442,6202100
24/10/2023,42760.0946370621,43256.1514193946,41420.7413247643,42660.8832805956,0,0,9436000
23/10/2023,44347.4763405261,44496.2933752259,42264.0378547296,42660.8832805956,-1700,-0.0380313199105146,8865200
20/10/2023,42660.8832805956,44645.1104099256,42660.8832805956,44347.4763405261,1700,0.0395348837209302,7022500
19/10/2023,43851.4195581936,44347.4763405261,42660.8832805956,42660.8832805956,-1700,-0.0380313199105146,8197300
18/10/2023,46430.9148263227,46629.3375392557,43305.7570976279,44347.4763405261,-1600,-0.0345572354211663,11564600
17/10/2023,48514.3533121192,48514.3533121192,45934.8580439902,45934.8580439902,-2300,-0.0473251028806584,7887900
16/10/2023,49109.6214509182,50300.1577285162,48216.7192427197,48216.7192427197,-900,-0.0181818181818182,8502700
13/10/2023,48117.5078862532,49109.6214509182,48067.9022080199,49109.6214509182,1100,0.0227272727272727,9845400
12/10/2023,48911.1987379852,49109.6214509182,47819.8738168537,48018.2965297867,-900,-0.0182555780933062,13833700
11/10/2023,48613.5646685857,48911.1987379852,48216.7192427197,48911.1987379852,450,0.00921187308085969,3478300
10/10/2023,48018.2965297867,49060.015772685,48018.2965297867,48464.7476338859,900,0.0187695516162669,4821300
09/10/2023,47968.6908515534,48514.3533121192,47274.2113562879,47571.8454256874,-350,-0.00724637681159424,6490300
06/10/2023,46530.1261827892,48117.5078862532,45934.8580439902,47919.0851733202,1300,0.0276595744680852,5188100
05/10/2023,49506.4668767842,49506.4668767842,46629.3375392557,46629.3375392557,-2200,-0.0447154471544715,6348200
04/10/2023,47621.4511039207,49605.6782332507,47621.4511039207,48811.9873815187,200,0.00408163265306127,4826800
03/10/2023,51093.8485802482,51093.8485802482,47919.0851733202,48613.5646685857,-2900,-0.0558766859344894,8976200
02/10/2023,52185.1735013797,52582.0189272458,51391.4826496477,51490.6940061142,-700,-0.0133079847908745,4507600
29/09/2023,53375.7097789778,53375.7097789778,52185.1735013797,52185.1735013797,-400,-0.00754716981132075,4975900
28/09/2023,52482.8075707792,54268.6119871763,52085.9621449132,52582.0189272458,1000,0.0192307692307692,8909300
27/09/2023,50697.0031543822,51589.9053625807,49804.1009461837,51589.9053625807,500,0.00970873786407767,4904400
26/09/2023,50697.0031543822,51292.2712931812,50101.7350155832,51093.8485802482,500,0.00980392156862742,8321400
25/09/2023,51193.0599367147,52582.0189272458,49506.4668767842,50597.7917979157,-1100,-0.0211132437619962,7693400
22/09/2023,52681.2302837123,52978.8643531118,50895.4258673152,51689.1167190472,-2100,-0.0387453874538746,11911300
21/09/2023,55359.9369083078,55359.9369083078,53772.5552048438,53772.5552048438,-1600,-0.0286738351254481,9500900
20/09/2023,54665.4574130423,55756.7823341738,54169.4006307098,55359.9369083078,300,0.00540540540540535,6834800
19/09/2023,54665.4574130423,55062.3028389083,52582.0189272458,55062.3028389083,500,0.00909090909090904,8835900
18/09/2023,55161.5141953748,55161.5141953748,53673.3438483773,54566.2460565758,-900,-0.0161001788908766,6610200
15/09/2023,57046.5299682383,57046.5299682383,54963.0914824418,55459.1482647743,-1400,-0.0244328097731239,9638900
14/09/2023,57244.9526811713,58038.6435329033,56649.6845423723,56848.1072553053,-200,-0.00347826086956526,10335664
13/09/2023,55657.5709777073,58832.3343846353,55062.3028389083,57046.5299682383,1700,0.0304659498207884,16101000
12/09/2023,54070.1892742433,55359.9369083078,53574.1324919108,55359.9369083078,1300,0.0238532110091743,4794326
11/09/2023,55359.9369083078,55756.7823341738,53375.7097789778,54070.1892742433,-1000,-0.0180180180180181,9091400
08/09/2023,54070.1892742433,56054.4164035733,54070.1892742433,55062.3028389083,500,0.00909090909090904,8805801
07/09/2023,54764.6687695088,55359.9369083078,53871.7665613103,54566.2460565758,0,0,6138400
06/09/2023,53871.7665613103,55161.5141953748,53375.7097789778,54566.2460565758,700,0.0128913443830572,5286700
05/09/2023,53375.7097789778,55062.3028389083,52978.8643531118,53871.7665613103,500,0.00929368029739774,8373500
31/08/2023,53574.1324919108,53970.9779177768,53078.0757095783,53375.7097789778,0,0,5706101
30/08/2023,52582.0189272458,54070.1892742433,52482.8075707792,53375.7097789778,900,0.0170132325141776,7507500
29/08/2023,51391.4826496477,52780.4416401788,51093.8485802482,52482.8075707792,1200,0.0232108317214701,8303900
28/08/2023,50498.5804414492,51490.6940061142,50002.5236591167,51292.2712931812,1200,0.0237623762376238,8495501
25/08/2023,49903.3123026502,50994.6372237817,49605.6782332507,50101.7350155832,200,0.00397614314115313,7139004
24/08/2023,49308.0441638512,50399.3690849827,49308.0441638512,49903.3123026502,600,0.012072434607646,6633802
23/08/2023,50300.1577285162,50300.1577285162,48811.9873815187,49308.0441638512,-300,-0.00600000000000001,5162501
22/08/2023,48712.7760250522,49804.1009461837,46976.5772868884,49605.6782332507,1000,0.0204081632653061,10445809
21/08/2023,49605.6782332507,50101.7350155832,48365.5362774194,48613.5646685857,-1200,-0.0239043824701195,7946812
18/08/2023,53474.9211354443,53474.9211354443,49804.1009461837,49804.1009461837,-3700,-0.0686456400742115,14657501
17/08/2023,53673.3438483773,54764.6687695088,52978.8643531118,53474.9211354443,100,0.0018587360594795,8131409
16/08/2023,53574.1324919108,53871.7665613103,52582.0189272458,53375.7097789778,-200,-0.00370370370370365,5174509
15/08/2023,54169.4006307098,55459.1482647743,53574.1324919108,53574.1324919108,-200,-0.00369003690036895,8931416
14/08/2023,53474.9211354443,53871.7665613103,52185.1735013797,53772.5552048438,900,0.0168855534709194,9615914
11/08/2023,51788.3280755137,52879.6529966453,50597.7917979157,52879.6529966453,1300,0.0249999999999999,6318830
10/08/2023,52582.0189272458,52582.0189272458,51292.2712931812,51589.9053625807,-600,-0.0114068441064639,5349915
09/08/2023,52978.8643531118,52978.8643531118,51589.9053625807,52185.1735013797,-1000,-0.0186567164179104,8966026
08/08/2023,53574.1324919108,53871.7665613103,52978.8643531118,53177.2870660448,-200,-0.00371747211895912,5735023
07/08/2023,53276.4984225113,54467.0347001093,52879.6529966453,53375.7097789778,800,0.0150943396226415,6494424
04/08/2023,52582.0189272458,52780.4416401788,51887.5394319802,52582.0189272458,300,0.00569259962049329,7529425
03/08/2023,51391.4826496477,53276.4984225113,50994.6372237817,52284.3848578462,1000,0.0193423597678917,8773538
02/08/2023,51292.2712931812,52085.9621449132,51193.0599367147,51292.2712931812,0,0,5318322
01/08/2023,53673.3438483773,53673.3438483773,51292.2712931812,51292.2712931812,-2000,-0.037243947858473,7531817
31/07/2023,53574.1324919108,53772.5552048438,52185.1735013797,53276.4984225113,-800,-0.0146788990825688,8293143
28/07/2023,53474.9211354443,54467.0347001093,52780.4416401788,54070.1892742433,400,0.00739371534195943,4071718
27/07/2023,51986.7507884467,54070.1892742433,51788.3280755137,53673.3438483773,2000,0.0383877159309021,7173112
26/07/2023,52671.7995455043,53261.4092419092,51099.5070217579,51689.1167181628,-1000,-0.0186567164179104,6850222
25/07/2023,53556.2140901117,53556.2140901117,51983.9215663653,52671.7995455043,-900,-0.0165137614678899,4625913
24/07/2023,52082.1898490994,53556.2140901117,51099.5070217579,53556.2140901117,300,0.00571428571428578,4898428
21/07/2023,48249.7268224676,51590.8484354287,48102.3243983664,51590.8484354287,3400,0.0692464358452138,13787117
20/07/2023,47561.8488433285,48642.7999534042,47561.8488433285,48249.7268224676,600,0.0123711340206185,5743009
19/07/2023,47561.8488433285,48102.3243983664,47119.6415710249,47660.1171260627,450,0.00936524453694076,4356900
18/07/2023,47561.8488433285,47758.3854087968,46923.1050055566,47217.909853759,-600,-0.012332990750257,4761000
17/07/2023,48642.7999534042,48986.7389429737,47807.5195501639,47807.5195501639,-800,-0.0161779575328614,3285300
14/07/2023,48495.397529303,48593.6658120371,47660.1171260627,48593.6658120371,100,0.00202634245187427,6558000
13/07/2023,48347.9951052017,49035.8730843408,48298.8609638347,48495.397529303,200,0.00406917599186163,6163201
12/07/2023,47512.7147019615,48446.2633879359,47365.3122778602,48298.8609638347,350,0.00717213114754101,6441900
11/07/2023,46775.7025814553,47954.9219742651,46530.03187462,47954.9219742651,1050,0.0219895287958116,8835000
10/07/2023,45252.544199076,46923.1050055566,45006.8734922406,46923.1050055566,2250,0.0494505494505495,11422200
07/07/2023,42304.4957170515,44712.0686440382,42304.4957170515,44712.0686440382,2300,0.0532407407407407,9878200
06/07/2023,42648.434706621,42992.3736961906,42107.9591515832,42451.8981411527,-150,-0.0034602076124568,4541700
05/07/2023,42697.5688479881,43680.2516753296,42599.300565254,42599.300565254,100,0.00231213872832381,9840122
04/07/2023,42157.0932929503,42894.1054134564,41911.4225861149,42501.0322825198,250,0.0058139534883721,5499401
03/07/2023,42697.5688479881,42894.1054134564,42058.8250102161,42255.3615756844,-300,-0.00692840646651272,2779600
30/06/2023,41960.556727482,43139.7761202918,41764.0201620137,42550.1664238869,600,0.0140515222482436,5148300
29/06/2023,42746.7029893552,43139.7761202918,41960.556727482,41960.556727482,-1200,-0.0273348519362187,4800200
28/06/2023,43434.5809684942,43680.2516753296,42451.8981411527,43139.7761202918,-300,-0.00678733031674206,4644609
27/06/2023,43581.9833925955,44122.4589476333,42992.3736961906,43434.5809684942,-150,-0.00338218714768879,3814200
26/06/2023,42795.8371307223,43729.3858166967,41862.2884447478,43581.9833925955,1450,0.0337995337995338,6948400
23/06/2023,42304.4957170515,42451.8981411527,41960.556727482,42157.0932929503,-150,-0.00348432055749126,3989200
22/06/2023,42107.9591515832,42894.1054134564,41616.6177379125,42304.4957170515,350,0.00819672131147531,5100101
21/06/2023,41764.0201620137,41960.556727482,41469.2153138112,41960.556727482,200,0.00470588235294112,4762600
20/06/2023,40879.6056174063,41764.0201620137,40879.6056174063,41764.0201620137,1000,0.0240963855421688,3868200
19/06/2023,40633.934910571,40977.8739001405,40388.2642037356,40781.3373346722,150,0.00362756952841603,2986700
16/06/2023,41223.5446069759,41567.4835965454,40437.3983451027,40633.934910571,-350,-0.00839328537170259,5147000
15/06/2023,41321.81288971,41665.7518792795,40732.2031933051,40977.8739001405,-350,-0.00832342449464918,3600700
14/06/2023,42255.3615756844,42255.3615756844,41321.81288971,41321.81288971,-950,-0.022093023255814,3831500
13/06/2023,42648.434706621,42648.434706621,41862.2884447478,42255.3615756844,0,0,4493800
12/06/2023,40928.7397587734,42255.3615756844,40781.3373346722,42255.3615756844,1600,0.038647342995169,7248100
09/06/2023,40289.9959210014,40683.069051938,39798.6545073307,40683.069051938,750,0.018450184501845,4393100
08/06/2023,41272.6787483429,41272.6787483429,39896.9227900648,39946.0569314319,-1150,-0.027511961722488,4677900
07/06/2023,41076.1421828746,41223.5446069759,40339.1300623685,41076.1421828746,0,0,5520800
06/06/2023,40486.5324864697,41321.81288971,40339.1300623685,41076.1421828746,600,0.0145631067961165,4890500
05/06/2023,40289.9959210014,40879.6056174063,40093.4593555331,40486.5324864697,400,0.00980392156862742,6786200
02/06/2023,38766.8375386221,40142.5934969002,38521.1668317867,40093.4593555331,1500,0.0381679389312977,6117900
01/06/2023,38668.569255888,38815.9716799892,38029.825418116,38619.4351145209,100,0.00255102040816335,4522900
31/05/2023,38619.4351145209,38766.8375386221,38275.4961249514,38521.1668317867,-200,-0.00507614213197971,1995100
30/05/2023,38177.2278422172,39110.7765281916,38177.2278422172,38717.703397255,700,0.0180878552971577,4840001
29/05/2023,37784.1547112806,38029.825418116,37489.3498630782,38029.825418116,500,0.0130890052356021,3747700
26/05/2023,37391.081580344,37735.0205699136,37341.9474389769,37538.4840044453,200,0.00526315789473686,2342500
25/05/2023,37292.8132976099,37735.0205699136,37145.4108735087,37341.9474389769,50,0.00131752305665356,2910600
24/05/2023,37735.0205699136,37784.1547112806,37243.6791562428,37292.8132976099,-300,-0.00784313725490193,2884600
23/05/2023,37980.6912767489,38128.0937008501,37538.4840044453,37587.6181458123,-300,-0.00778210116731515,2536000
22/05/2023,37685.8864285465,37980.6912767489,37391.081580344,37882.4229940148,250,0.00652741514360322,1548200
19/05/2023,37440.2157217111,37636.7522871794,37145.4108735087,37636.7522871794,200,0.00524934383202091,1643100
18/05/2023,37882.4229940148,38029.825418116,37440.2157217111,37440.2157217111,-50,-0.0013106159895151,2874600
17/05/2023,37784.1547112806,37980.6912767489,37292.8132976099,37489.3498630782,-300,-0.00780234070221064,1326900
16/05/2023,38226.3619835843,38275.4961249514,37538.4840044453,37784.1547112806,-450,-0.0115681233933161,2419200
15/05/2023,38472.0326904197,38717.703397255,38177.2278422172,38226.3619835843,-100,-0.00256410256410256,2862401
12/05/2023,38078.9595594831,38422.8985490526,37538.4840044453,38324.6302663185,300,0.00775193798449614,2033800
11/05/2023,38472.0326904197,38668.569255888,37882.4229940148,38029.825418116,-300,-0.00769230769230767,2259300
10/05/2023,37391.081580344,38324.6302663185,37243.6791562428,38324.6302663185,1050,0.0276679841897234,3131601
09/05/2023,37194.5450148757,37685.8864285465,37194.5450148757,37292.8132976099,100,0.00264200792602387,981101
08/05/2023,37145.4108735087,37587.6181458123,37145.4108735087,37194.5450148757,50,0.00132275132275139,1349200
05/05/2023,37243.6791562428,37440.2157217111,36998.0084494074,37145.4108735087,-100,-0.00263852242744067,3642600
04/05/2023,37440.2157217111,38226.3619835843,37243.6791562428,37243.6791562428,-1300,-0.0331632653061225,4080400
28/04/2023,37980.6912767489,38521.1668317867,37931.5571353818,38521.1668317867,550,0.0142302716688227,5603700
27/04/2023,37833.2888526477,37980.6912767489,37489.3498630782,37980.6912767489,250,0.00651041666666674,1286400
26/04/2023,37047.1425907745,37735.0205699136,36998.0084494074,37735.0205699136,700,0.0185676392572944,1885600
25/04/2023,37931.5571353818,38128.0937008501,36850.6060253062,37047.1425907745,-700,-0.0182291666666666,4201356
24/04/2023,38521.1668317867,38619.4351145209,37587.6181458123,37735.0205699136,-900,-0.0229007633587787,5278200
21/04/2023,39700.3862245965,39700.3862245965,38619.4351145209,38619.4351145209,-1100,-0.0272277227722773,3295500
20/04/2023,39798.6545073307,39798.6545073307,39209.0448109258,39700.3862245965,-100,-0.0024691358024691,2496200
19/04/2023,39356.447235027,40584.8007692039,39307.3130936599,39798.6545073307,550,0.0137672090112642,3644500
18/04/2023,39847.7886486978,40044.3252141661,39258.1789522929,39258.1789522929,100,0.00250941028858209,3630700
17/04/2023,39159.9106695587,39307.3130936599,38865.1058213563,39159.9106695587,-150,-0.00375000000000003,1871300
14/04/2023,40535.6666278368,40683.069051938,39307.3130936599,39307.3130936599,-1050,-0.02557856272838,2679300
13/04/2023,40289.9959210014,40584.8007692039,39946.0569314319,40339.1300623685,300,0.00736196319018401,3716000
12/04/2023,39798.6545073307,40977.8739001405,39798.6545073307,40044.3252141661,50,0.00122850122850116,5666500
11/04/2023,40289.9959210014,40289.9959210014,39503.8496591282,39995.191072799,-300,-0.00731707317073171,5749500
10/04/2023,38521.1668317867,40437.3983451027,38521.1668317867,40289.9959210014,2000,0.0512820512820513,11233372
07/04/2023,38177.2278422172,38373.7644076855,37833.2888526477,38324.6302663185,-100,-0.00255754475703329,2661000
06/04/2023,39307.3130936599,39307.3130936599,38373.7644076855,38422.8985490526,-650,-0.0163522012578616,2531100
05/04/2023,39110.7765281916,39159.9106695587,38815.9716799892,39061.6423868246,-50,-0.00125628140703515,1735900
04/04/2023,38422.8985490526,39258.1789522929,38373.7644076855,39110.7765281916,800,0.0205128205128204,3133300
03/04/2023,38324.6302663185,38521.1668317867,38029.825418116,38324.6302663185,450,0.0116731517509727,3185100
31/03/2023,37882.4229940148,38275.4961249514,37587.6181458123,37882.4229940148,-50,-0.00129533678756477,3474400
30/03/2023,38128.0937008501,38521.1668317867,37489.3498630782,37931.5571353818,-100,-0.00258397932816534,6491100
29/03/2023,38570.3009731538,38668.569255888,38029.825418116,38029.825418116,-400,-0.0102301790281329,3006304
28/03/2023,37538.4840044453,38619.4351145209,37440.2157217111,38422.8985490526,1000,0.026246719160105,5829700
27/03/2023,37341.9474389769,37784.1547112806,37194.5450148757,37440.2157217111,150,0.00395256916996045,3170100
24/03/2023,36948.8743080404,37538.4840044453,36948.8743080404,37292.8132976099,150,0.00396825396825395,2964900
23/03/2023,36948.8743080404,37292.8132976099,36850.6060253062,37145.4108735087,-150,-0.00395256916996045,2890500
22/03/2023,37980.6912767489,37980.6912767489,37292.8132976099,37292.8132976099,-550,-0.0142857142857142,2637000
21/03/2023,38128.0937008501,38128.0937008501,36850.6060253062,37833.2888526477,400,0.0104986876640421,3378100
20/03/2023,38324.6302663185,38717.703397255,37391.081580344,37440.2157217111,-1300,-0.0329949238578681,3288800
17/03/2023,39209.0448109258,39209.0448109258,38177.2278422172,38717.703397255,0,0,1372278
16/03/2023,39307.3130936599,39307.3130936599,38128.0937008501,38717.703397255,-600,-0.015,2015000
15/03/2023,38914.2399627233,39405.5813763941,38717.703397255,39307.3130936599,1400,0.0362694300518134,2316600
14/03/2023,38619.4351145209,38914.2399627233,37636.7522871794,37931.5571353818,-800,-0.0203045685279187,1834600
13/03/2023,39061.6423868246,39307.3130936599,38717.703397255,38717.703397255,-350,-0.00880503144654088,1349100
10/03/2023,39209.0448109258,39405.5813763941,38717.703397255,39061.6423868246,-250,-0.00624999999999998,1611840
09/03/2023,38914.2399627233,39847.7886486978,38865.1058213563,39307.3130936599,600,0.015228426395939,2796410
08/03/2023,38324.6302663185,38865.1058213563,37980.6912767489,38717.703397255,-300,-0.00755667506297231,3249400
07/03/2023,39307.3130936599,39503.8496591282,38521.1668317867,39012.5082454575,300,0.00761421319796951,1618818
06/03/2023,39258.1789522929,39798.6545073307,38717.703397255,38717.703397255,0,0,1474200
03/03/2023,39602.1179418624,39896.9227900648,38717.703397255,38717.703397255,-900,-0.0223325062034739,1878100
02/03/2023,40093.4593555331,40289.9959210014,39307.3130936599,39602.1179418624,-500,-0.0122549019607843,1101300
01/03/2023,39307.3130936599,40289.9959210014,38570.3009731538,40093.4593555331,800,0.02,1904100
28/02/2023,39798.6545073307,40486.5324864697,39159.9106695587,39307.3130936599,-500,-0.0123456790123457,1596900
27/02/2023,40289.9959210014,41174.4104656088,39798.6545073307,39798.6545073307,-1600,-0.0380047505938242,2238200
24/02/2023,41764.0201620137,42206.2274343174,40879.6056174063,41370.9470310771,-900,-0.0209302325581395,2653700
23/02/2023,42058.8250102161,42255.3615756844,41272.6787483429,42255.3615756844,0,0,4749300
22/02/2023,43238.0444030259,43729.3858166967,42255.3615756844,42255.3615756844,-1500,-0.0337078651685393,2544500
21/02/2023,43631.1175339625,44466.3979372028,43631.1175339625,43729.3858166967,200,0.00451467268623018,1405600
20/02/2023,42451.8981411527,43532.8492512284,42009.6908688491,43532.8492512284,1050,0.0242774566473989,2358600
17/02/2023,42550.1664238869,42550.1664238869,42107.9591515832,42501.0322825198,-50,-0.00115473441108549,2236500
16/02/2023,42451.8981411527,42746.7029893552,42058.8250102161,42550.1664238869,550,0.0128654970760234,3311500
15/02/2023,41764.0201620137,42746.7029893552,41764.0201620137,42009.6908688491,250,0.00588235294117645,3123400
14/02/2023,42058.8250102161,42255.3615756844,41665.7518792795,41764.0201620137,0,0,3939400
13/02/2023,41370.9470310771,41764.0201620137,40781.3373346722,41764.0201620137,400,0.00950118764845609,3560500
10/02/2023,43238.0444030259,43680.2516753296,41370.9470310771,41370.9470310771,-1900,-0.0431818181818182,5418900
09/02/2023,43631.1175339625,44662.9345026711,43238.0444030259,43238.0444030259,-500,-0.0112359550561798,4760100
08/02/2023,44908.6052095065,45203.4100577089,43729.3858166967,43729.3858166967,-1200,-0.0262582056892779,6504800
07/02/2023,45842.1538954809,47168.7757123919,44908.6052095065,44908.6052095065,-1450,-0.0307529162248145,12989700
06/02/2023,46186.0928850504,46382.6294505187,44908.6052095065,46333.4953091517,-650,-0.0135983263598326,11732900
03/02/2023,47217.909853759,47758.3854087968,46972.2391469236,46972.2391469236,-2100,-0.0420841683366734,13283465
02/02/2023,46136.9587436834,49035.8730843408,45498.2149059114,49035.8730843408,2800,0.059447983014862,13392800
01/02/2023,45399.9466231772,46333.4953091517,44908.6052095065,46284.3611677846,600,0.0129032258064516,10006500
31/01/2023,45105.1417749748,45694.7514713797,44564.666219937,45694.7514713797,300,0.00649350649350655,7683800
30/01/2023,45105.1417749748,45989.5563195821,44613.800361304,45399.9466231772,300,0.00653594771241828,3206700
27/01/2023,45596.4831886455,46087.8246023163,45105.1417749748,45105.1417749748,300,0.00657894736842102,2619800
19/01/2023,44171.5930890004,45301.6783404431,43975.0565235321,44810.3369267723,650,0.0144605116796441,3493900
18/01/2023,42746.7029893552,44417.2637958357,42501.0322825198,44171.5930890004,1900,0.0441347270615564,3686900
17/01/2023,41665.7518792795,42648.434706621,41469.2153138112,42304.4957170515,1150,0.0274463007159904,2760600
16/01/2023,41321.81288971,41567.4835965454,40977.8739001405,41174.4104656088,-150,-0.00356718192627825,1408900
13/01/2023,41665.7518792795,41911.4225861149,41321.81288971,41321.81288971,-50,-0.00118764845605701,1129500
12/01/2023,41813.1543033808,42255.3615756844,41321.81288971,41370.9470310771,-450,-0.0105757931844889,1625100
11/01/2023,41567.4835965454,42451.8981411527,41567.4835965454,41813.1543033808,350,0.0082938388625593,1961200
10/01/2023,41272.6787483429,41862.2884447478,41174.4104656088,41469.2153138112,200,0.00476190476190475,1494300
09/01/2023,42402.7639997857,42550.1664238869,41272.6787483429,41272.6787483429,-1150,-0.0266512166859791,2663500
06/01/2023,42844.9712720893,43090.6419789247,42402.7639997857,42402.7639997857,-450,-0.0103211009174312,2077500
05/01/2023,43139.7761202918,43238.0444030259,42550.1664238869,42844.9712720893,100,0.00229885057471257,1602800
04/01/2023,42353.6298584186,43532.8492512284,42353.6298584186,42746.7029893552,-450,-0.0102389078498294,1872700
03/01/2023,42058.8250102161,43238.0444030259,41764.0201620137,43188.9102616589,1050,0.0244755244755244,1998900
30/12/2022,42058.8250102161,42255.3615756844,41321.81288971,42157.0932929503,0,0,3402400
29/12/2022,41764.0201620137,42157.0932929503,41370.9470310771,42157.0932929503,,,1512100
28/12/2022,42255.3615756844,42451.8981411527,41174.4104656088,42255.3615756844,,,3129600
27/12/2022,40781.3373346722,43041.5078375576,40781.3373346722,43041.5078375576,,,2455100
26/12/2022,44712.0686440382,44957.7393508736,41862.2884447478,41862.2884447478,,,9209500
23/12/2022,45694.7514713797,45694.7514713797,44761.2027854053,45006.8734922406,,,2651400
22/12/2022,45547.3490472785,45891.288036848,44515.5320785699,45694.7514713797,,,2255800
21/12/2022,45694.7514713797,45940.4221782151,43581.9833925955,45596.4831886455,,,2096100
20/12/2022,45793.0197541138,46038.6904609492,43434.5809684942,45694.7514713797,,,3401500
19/12/2022,46775.7025814553,47954.9219742651,46333.4953091517,46333.4953091517,,,3782800
16/12/2022,45940.4221782151,47119.6415710249,45105.1417749748,47021.3732882907,,,3003400
15/12/2022,45645.6173300126,46677.4342987212,45350.8124818102,46186.0928850504,,,2539400
14/12/2022,46480.8977332529,46480.8977332529,45006.8734922406,45645.6173300126,,,2240600
13/12/2022,44957.7393508736,45596.4831886455,43631.1175339625,45596.4831886455,,,2745200
12/12/2022,45399.9466231772,46480.8977332529,44220.7272303674,45105.1417749748,,,3474400
09/12/2022,45203.4100577089,45793.0197541138,44564.666219937,45399.9466231772,,,1675300
08/12/2022,45006.8734922406,46186.0928850504,44417.2637958357,45203.4100577089,,,2677700
07/12/2022,43581.9833925955,44220.7272303674,42746.7029893552,44073.3248062662,,,2930100
06/12/2022,46382.6294505187,46382.6294505187,43581.9833925955,43581.9833925955,,,4561500
05/12/2022,46235.2270264175,48004.0561156322,46235.2270264175,46775.7025814553,,,4646000
02/12/2022,42648.434706621,46186.0928850504,42648.434706621,46186.0928850504,,,7064800
01/12/2022,44220.7272303674,44810.3369267723,42009.6908688491,43287.178544393,,,5985800
30/11/2022,42844.9712720893,44220.7272303674,42255.3615756844,43336.3126857601,,,3777700
29/11/2022,39798.6545073307,42058.8250102161,39798.6545073307,42058.8250102161,,,5518600
28/11/2022,37636.7522871794,39700.3862245965,37636.7522871794,39454.7155177612,,,4322000
25/11/2022,36899.7401666733,37636.7522871794,35867.9231979647,37145.4108735087,,,3195300
