,,,,,,,
Tên công ty,Công ty Cổ phần Sữa Việt Nam,,,,,,
Tên báo cáo,Lịch sử giá,,,,,,
Ngày tải,15/03/2025,,,,,,
,,,,,,,
NGÀY,GIÁ MỞ CỬA,GIÁ CAO NHẤT,GIÁ THẤP NHẤT,GIÁ ĐÓNG CỬA,THAY ĐỔI GIÁ,% THAY ĐỔI,KHỐI LƯỢNG
28/02/2023,68662.3224006365,69026.0962941498,68298.5485071232,68662.3224006365,300,0.0039893617021276,1034300
27/02/2023,67934.7746136098,69026.0962941498,67298.1702999616,68389.4919805015,500,0.00669344042838027,1112500
24/02/2023,68844.2093473931,69117.0397675281,67752.8876668532,67934.7746136098,-1000,-0.0132100396301189,1681000
23/02/2023,68662.3224006365,69935.531027933,67661.9441934749,68844.2093473931,200,0.00264900662251666,2327900
22/02/2023,69389.8701876631,69753.6440811764,68662.3224006365,68662.3224006365,-1700,-0.022020725388601,1383600
21/02/2023,70481.191868203,70572.1353415813,69753.6440811764,70208.361448068,-300,-0.00387096774193552,888300
20/02/2023,69117.0397675281,70481.191868203,68662.3224006365,70481.191868203,1500,0.0197368421052631,1385300
17/02/2023,69207.9832409064,69480.8136610414,68480.4354538798,69117.0397675281,-500,-0.00653594771241828,943900
16/02/2023,69117.0397675281,69571.7571344197,68753.2658740148,69571.7571344197,500,0.00657894736842102,691300
15/02/2023,67934.7746136098,69117.0397675281,67661.9441934749,69117.0397675281,1300,0.0174029451137885,1443500
14/02/2023,68480.4354538798,68844.2093473931,67661.9441934749,67934.7746136098,-600,-0.00796812749003983,1193500
13/02/2023,69026.0962941498,69026.0962941498,67389.1137733399,68480.4354538798,-600,-0.0079051383399209,1637632
10/02/2023,68207.6050337448,69026.0962941498,68207.6050337448,69026.0962941498,900,0.012,1236100
09/02/2023,68935.1528207714,69117.0397675281,68207.6050337448,68207.6050337448,-800,-0.0105540897097626,1619600
08/02/2023,69298.9267142847,69662.7006077981,68844.2093473931,68935.1528207714,-300,-0.00394218134034163,1550000
07/02/2023,70572.1353415813,70572.1353415813,69207.9832409064,69207.9832409064,-1300,-0.0167958656330749,1274400
06/02/2023,69026.0962941498,70481.191868203,69026.0962941498,70390.2483948247,1400,0.0184210526315789,1910700
03/02/2023,70026.4745013113,70117.4179746897,69026.0962941498,69117.0397675281,-700,-0.00912646675358542,1967400
02/02/2023,70390.2483948247,70481.191868203,69753.6440811764,69753.6440811764,-500,-0.00647668393782386,1520400
01/02/2023,70663.0788149596,70754.022288338,69935.531027933,70208.361448068,100,0.00129701686121919,1810400
31/01/2023,72027.2309156345,72300.0613357695,69935.531027933,70117.4179746897,-2300,-0.0289672544080605,4947600
30/01/2023,72754.7787026612,72754.7787026612,72209.1178623912,72209.1178623912,-600,-0.00749999999999995,1614000
27/01/2023,74027.9873299577,74482.7046968493,72391.0048091478,72754.7787026612,-1300,-0.015990159901599,2331800
19/01/2023,73482.3264896878,74118.930803336,72754.7787026612,73937.0438565794,0,0,2792100
18/01/2023,73573.2699630661,74118.930803336,73391.3830163094,73937.0438565794,400,0.00494437577255868,1397900
17/01/2023,72936.6656494178,73664.2134364444,72209.1178623912,73573.2699630661,1500,0.0188916876574308,1791400
16/01/2023,73300.4395429311,73482.3264896878,72209.1178623912,72209.1178623912,-1200,-0.0148883374689827,854700
13/01/2023,72936.6656494178,73755.1569098227,72845.7221760395,73300.4395429311,600,0.00750000000000006,1689000
12/01/2023,72663.8352292828,72936.6656494178,72118.1743890129,72754.7787026612,600,0.00755667506297231,754900
11/01/2023,73664.2134364444,74209.8742767144,72209.1178623912,72209.1178623912,-1600,-0.019753086419753,1574700
10/01/2023,73573.2699630661,74118.930803336,73300.4395429311,73664.2134364444,300,0.00371747211895901,1216000
09/01/2023,72663.8352292828,73391.3830163094,72391.0048091478,73391.3830163094,900,0.0112781954887218,948300
06/01/2023,73664.2134364444,73846.1003832011,72391.0048091478,72572.8917559045,-1400,-0.0172413793103449,1309700
05/01/2023,72118.1743890129,74027.9873299577,71845.3439688779,73846.1003832011,1900,0.0239596469104666,2469800
04/01/2023,71572.5135487429,72118.1743890129,71481.5700753646,72118.1743890129,800,0.0101910828025478,1153800
03/01/2023,69571.7571344197,71390.6266019862,69298.9267142847,71390.6266019862,2400,0.0315374507227333,1496000
30/12/2022,70935.9092350946,70935.9092350946,69207.9832409064,69207.9832409064,-900,-0.0116883116883116,1243300
29/12/2022,70390.2483948247,71117.7961818513,70026.4745013113,70026.4745013113,,,1329700
28/12/2022,69753.6440811764,70935.9092350946,69662.7006077981,70026.4745013113,,,1248500
27/12/2022,69844.5875545547,70935.9092350946,69117.0397675281,69662.7006077981,,,1586800
26/12/2022,69480.8136610414,70572.1353415813,69026.0962941498,69117.0397675281,,,1717600
23/12/2022,70117.4179746897,71117.7961818513,69298.9267142847,69298.9267142847,,,1561800
22/12/2022,72118.1743890129,72300.0613357695,70026.4745013113,70026.4745013113,,,1630400
21/12/2022,71208.7396562392,72012.8534039257,71030.0477123089,71208.7396562392,,,2305500
20/12/2022,69064.4363290752,71208.7396562392,68707.0524412145,70315.2799365875,,,3030300
19/12/2022,70136.5879926572,70136.5879926572,68796.3984131797,68796.3984131797,,,2422700
16/12/2022,69421.8202169358,70404.6259085527,69332.4742449707,69689.8581328313,,,3002000
15/12/2022,69243.1282730055,70762.0097964134,69064.4363290752,69332.4742449707,,,2595300
14/12/2022,70940.7017403437,70940.7017403437,69243.1282730055,69243.1282730055,,,3865200
13/12/2022,70225.9339646223,70940.7017403437,68975.09035711,69689.8581328313,,,4051300
12/12/2022,71744.8154880302,73174.3510394729,70047.242020692,70136.5879926572,,,3942700
09/12/2022,72370.2372917864,73085.0050675077,71476.7775721347,71476.7775721347,,,2408500
08/12/2022,74157.1567310898,75050.6164507414,72370.2372917864,72370.2372917864,,,1677100
07/12/2022,74157.1567310898,75318.6543666369,73085.0050675077,73710.4268712639,,,1939600
06/12/2022,75944.0761703931,76033.4221423583,73710.4268712639,73710.4268712639,,,1395300
05/12/2022,75139.9624227066,76480.1520021841,75139.9624227066,75944.0761703931,,,2066000
02/12/2022,73531.7349273336,75050.6164507414,73263.6970114381,75050.6164507414,,,2600500
01/12/2022,72906.3131235774,74067.8107591246,72906.3131235774,73621.0808992987,,,2216800
30/11/2022,74157.1567310898,74157.1567310898,72816.9671516122,73978.4647871594,,,1995600
29/11/2022,72638.2752076819,74425.1946469853,71923.5074319606,74157.1567310898,,,2404200
28/11/2022,73263.6970114381,74514.5406189504,72995.6590955426,72995.6590955426,,,2299200
25/11/2022,72638.2752076819,73889.1188151943,72370.2372917864,73442.3889553684,,,2596100
24/11/2022,70583.317852483,72548.9292357167,70493.9718805179,72548.9292357167,,,3261400
23/11/2022,71030.0477123089,71208.7396562392,69957.8960487268,70940.7017403437,,,773100
22/11/2022,69243.1282730055,71655.469516065,69153.7823010403,71030.0477123089,,,2281200
21/11/2022,68796.3984131797,69600.5121608662,68707.0524412145,69600.5121608662,,,1787400
18/11/2022,68796.3984131797,69511.166188901,67634.9007776325,68796.3984131797,,,2229300
17/11/2022,68617.7064692493,69957.8960487268,67098.8249458415,67902.938693528,,,2599500
16/11/2022,67456.2088337021,70404.6259085527,65937.3273102943,66562.7491140504,,,4122600
15/11/2022,70583.317852483,70940.7017403437,68349.6685533538,68796.3984131797,,,2389600
14/11/2022,69689.8581328313,73263.6970114381,67992.2846654931,70583.317852483,,,2766800
11/11/2022,70493.9718805179,71834.1614599954,70047.242020692,70047.242020692,,,1564400
10/11/2022,72280.8913198212,72370.2372917864,68796.3984131797,70047.242020692,,,2637600
09/11/2022,73263.6970114381,73442.3889553684,71476.7775721347,72280.8913198212,,,2701100
08/11/2022,73442.3889553684,73621.0808992987,71119.393684274,73621.0808992987,,,2501400
07/11/2022,71566.1235440999,73442.3889553684,71476.7775721347,73442.3889553684,,,2638300
04/11/2022,71387.4316001695,72370.2372917864,69689.8581328313,71476.7775721347,,,3179200
03/11/2022,69689.8581328313,72102.1993758909,69689.8581328313,71476.7775721347,,,1278300
02/11/2022,71655.469516065,71744.8154880302,69957.8960487268,69957.8960487268,,,1830500
01/11/2022,70136.5879926572,73710.4268712639,70136.5879926572,71655.469516065,,,3180100
31/10/2022,69421.8202169358,70136.5879926572,69064.4363290752,70136.5879926572,,,1949200
28/10/2022,70136.5879926572,70225.9339646223,69421.8202169358,69689.8581328313,,,1614400
27/10/2022,67902.938693528,70136.5879926572,67902.938693528,70136.5879926572,,,2283600
26/10/2022,67902.938693528,68260.3225813886,67545.5548056673,67902.938693528,,,1467000
25/10/2022,66205.3652261898,68617.7064692493,66205.3652261898,67902.938693528,,,1657600
24/10/2022,68975.09035711,68975.09035711,66116.0192542246,66116.0192542246,,,2342300
21/10/2022,69243.1282730055,70047.242020692,68349.6685533538,68796.3984131797,,,2097600
20/10/2022,68439.014525319,69243.1282730055,67724.2467495976,69243.1282730055,,,2664900
19/10/2022,67992.2846654931,68617.7064692493,67992.2846654931,68439.014525319,,,1467000
18/10/2022,67009.4789738763,68796.3984131797,66741.4410579808,68349.6685533538,,,3172000
17/10/2022,65937.3273102943,67098.8249458415,65847.9813383291,66205.3652261898,,,1812700
14/10/2022,66116.0192542246,66562.7491140504,65847.9813383291,66116.0192542246,,,1746000
13/10/2022,63435.6400952696,65937.3273102943,63256.9481513392,65937.3273102943,,,3171000
12/10/2022,62988.9102354437,64061.0618990257,62631.526347583,63971.7159270606,,,1274000
11/10/2022,62988.9102354437,63882.3699550954,62184.7964877572,62720.8723195482,,,1718400
10/10/2022,61201.9907961403,63882.3699550954,60219.1851045235,62988.9102354437,,,1661900
07/10/2022,61916.7585718617,63703.6780111651,59415.071356837,62363.4884316875,,,2685300
06/10/2022,63703.6780111651,63793.0239831302,62542.1803756179,62542.1803756179,,,1819500
05/10/2022,63435.6400952696,64329.0998149212,63435.6400952696,63971.7159270606,,,1493400
04/10/2022,64150.4078709909,64150.4078709909,62542.1803756179,63346.2941233044,,,1755300
03/10/2022,64239.7538429561,64775.8296747471,63435.6400952696,63435.6400952696,,,2339100
30/09/2022,64239.7538429561,65490.5974504684,64239.7538429561,64597.1377308167,,,2643400
29/09/2022,65133.2135626078,65669.2893943988,64507.7917588516,64954.5216186774,,,2375100
28/09/2022,64329.0998149212,65222.5595345729,63346.2941233044,64150.4078709909,,,2145700
27/09/2022,66562.7491140504,66920.1330019111,64597.1377308167,64686.4837027819,,,3111500
26/09/2022,67724.2467495976,68081.6306374583,65847.9813383291,66116.0192542246,,,3886000
23/09/2022,68796.3984131797,69064.4363290752,68349.6685533538,68528.3604972841,,,1398600
22/09/2022,68439.014525319,68885.7443851448,67902.938693528,68707.0524412145,,,1033500
21/09/2022,67634.9007776325,69332.4742449707,67545.5548056673,68707.0524412145,,,2477500
20/09/2022,67277.5168897718,68081.6306374583,67277.5168897718,67724.2467495976,,,1139700
19/09/2022,67545.5548056673,67634.9007776325,66920.1330019111,67188.1709178066,,,1418000
16/09/2022,66741.4410579808,67902.938693528,66473.4031420853,67902.938693528,,,2308600
15/09/2022,66205.3652261898,67188.1709178066,66205.3652261898,66562.7491140504,,,1207500
14/09/2022,66920.1330019111,67009.4789738763,65937.3273102943,66116.0192542246,,,2037900
13/09/2022,67188.1709178066,67902.938693528,67188.1709178066,67634.9007776325,,,1556500
12/09/2022,67902.938693528,68081.6306374583,67277.5168897718,67277.5168897718,,,1386100
09/09/2022,67813.5927215628,68349.6685533538,67456.2088337021,67813.5927215628,,,1188500
08/09/2022,67902.938693528,68349.6685533538,67188.1709178066,67634.9007776325,,,1351100
07/09/2022,69511.166188901,69511.166188901,67634.9007776325,67634.9007776325,,,2916400
06/09/2022,69243.1282730055,70583.317852483,69064.4363290752,69511.166188901,,,2669000
05/09/2022,67456.2088337021,69511.166188901,67456.2088337021,69243.1282730055,,,3169400
31/08/2022,67813.5927215628,68260.3225813886,67456.2088337021,67456.2088337021,,,1677100
30/08/2022,67456.2088337021,68260.3225813886,67456.2088337021,67902.938693528,,,2275076
29/08/2022,67992.2846654931,68170.9766094235,67366.862861737,67456.2088337021,,,3331964
26/08/2022,69511.166188901,69779.2041047965,68081.6306374583,68707.0524412145,,,2463000
25/08/2022,69600.5121608662,69957.8960487268,68796.3984131797,69600.5121608662,,,2182100
24/08/2022,67724.2467495976,69957.8960487268,67724.2467495976,69421.8202169358,,,6069100
23/08/2022,65847.9813383291,67813.5927215628,65758.6353663639,67724.2467495976,,,4551200
22/08/2022,66205.3652261898,66830.787029946,65847.9813383291,65847.9813383291,,,2171700
19/08/2022,65579.9434224336,66562.7491140504,65133.2135626078,66205.3652261898,,,5351600
18/08/2022,64865.1756467122,65758.6353663639,64865.1756467122,65579.9434224336,,,4230600
17/08/2022,64150.4078709909,64865.1756467122,64061.0618990257,64865.1756467122,,,1484400
16/08/2022,64150.4078709909,64686.4837027819,64061.0618990257,64150.4078709909,,,3021756
15/08/2022,64329.0998149212,64329.0998149212,63703.6780111651,63882.3699550954,,,2525800
12/08/2022,63435.6400952696,64239.7538429561,63435.6400952696,64239.7538429561,,,2175100
11/08/2022,64865.1756467122,64865.1756467122,63167.602179374,63524.9860672347,,,4084600
10/08/2022,64329.0998149212,64865.1756467122,64329.0998149212,64775.8296747471,,,2358800
09/08/2022,64507.7917588516,64686.4837027819,64329.0998149212,64329.0998149212,,,2408800
08/08/2022,64775.8296747471,64775.8296747471,64418.4457868864,64507.7917588516,,,2795800
05/08/2022,65490.5974504684,65579.9434224336,64865.1756467122,64865.1756467122,,,2135400
04/08/2022,65579.9434224336,65579.9434224336,65043.8675906426,65490.5974504684,,,1888600
03/08/2022,65043.8675906426,65669.2893943988,64775.8296747471,65579.9434224336,,,3134700
02/08/2022,65579.9434224336,66294.7111981549,64954.5216186774,65579.9434224336,,,3059100
01/08/2022,65043.8675906426,65669.2893943988,64507.7917588516,65669.2893943988,,,3078600
29/07/2022,64954.5216186774,65758.6353663639,64686.4837027819,65043.8675906426,,,2872000
28/07/2022,64775.8296747471,65043.8675906426,64597.1377308167,64865.1756467122,,,1532500
27/07/2022,64329.0998149212,64865.1756467122,64150.4078709909,64507.7917588516,,,1222700
26/07/2022,65133.2135626078,65222.5595345729,64150.4078709909,64329.0998149212,,,1676900
25/07/2022,64329.0998149212,65133.2135626078,64150.4078709909,65133.2135626078,,,1242600
22/07/2022,65401.2514785033,65401.2514785033,64329.0998149212,64329.0998149212,,,1154300
21/07/2022,64775.8296747471,65758.6353663639,64507.7917588516,65401.2514785033,,,1720500
20/07/2022,65401.2514785033,65758.6353663639,65043.8675906426,65222.5595345729,,,1167800
19/07/2022,64329.0998149212,65133.2135626078,63971.7159270606,65043.8675906426,,,2050600
18/07/2022,64329.0998149212,64507.7917588516,63882.3699550954,64061.0618990257,,,1106700
15/07/2022,64686.4837027819,65222.5595345729,63971.7159270606,63971.7159270606,,,1658900
14/07/2022,64597.1377308167,65401.2514785033,64507.7917588516,64686.4837027819,,,1168520
13/07/2022,65401.2514785033,65758.6353663639,64686.4837027819,64775.8296747471,,,1483500
12/07/2022,65222.5595345729,66026.6732822594,64865.1756467122,65490.5974504684,,,1186100
11/07/2022,64507.7917588516,66741.4410579808,64329.0998149212,65222.5595345729,,,2556900
08/07/2022,65222.5595345729,65490.5974504684,64775.8296747471,65222.5595345729,,,1853200
07/07/2022,63167.602179374,65222.5595345729,62542.1803756179,65222.5595345729,,,3049600
06/07/2022,63435.6400952696,63882.3699550954,62095.450515792,63167.602179374,,,2360100
05/07/2022,65022.6616720334,65109.0131483574,63036.5777165795,63122.9291929036,,,2590800
04/07/2022,63900.0924798203,65454.4190536538,63727.3895271721,64849.9587193852,,,3259300
01/07/2022,62432.1173823109,63813.7410034962,62173.0629533387,63641.0380508481,,,2859000
30/06/2022,62432.1173823109,64590.9042904129,62345.7659059868,62345.7659059868,,,3807600
29/06/2022,60964.1422848015,62777.5232876072,60964.1422848015,62432.1173823109,,,2515400
28/06/2022,60964.1422848015,62777.5232876072,60532.3849031811,61136.8452374497,,,3037200
27/06/2022,62000.3600006905,62259.4144296628,60705.0878558293,61395.8996664219,,,1804300
24/06/2022,61309.5481900979,62950.2262402554,61223.1967137738,61741.3055717183,,,1777600
23/06/2022,60964.1422848015,62173.0629533387,60446.033426857,61050.4937611256,,,1223100
22/06/2022,63122.9291929036,63381.9836218758,60964.1422848015,60964.1422848015,,,2214000
21/06/2022,59755.2216162644,63727.3895271721,59409.8157109681,63641.0380508481,,,5715800
20/06/2022,57337.3802791901,60186.9789978848,57337.3802791901,59582.5186636162,,,2588200
17/06/2022,57769.1376608105,59237.1127583199,56301.1625633011,57596.4347081624,,,2586800
16/06/2022,56214.811086977,58978.0583293477,56128.459610653,58719.0039003754,,,2260500
15/06/2022,57078.3258502179,57423.7317555142,55696.7022290326,55696.7022290326,,,4092500
14/06/2022,56560.2169922734,58287.246518755,56473.8655159493,57078.3258502179,,,1477200
13/06/2022,59064.4098056717,59064.4098056717,57164.6773265419,57337.3802791901,,,2379700
10/06/2022,60446.033426857,60618.7363795052,60014.2760452366,60014.2760452366,,,1656600
09/06/2022,61309.5481900979,61395.8996664219,60618.7363795052,60618.7363795052,,,1271600
08/06/2022,61050.4937611256,61654.9540953942,61050.4937611256,61309.5481900979,,,1817600
07/06/2022,60705.0878558293,61050.4937611256,60446.033426857,60964.1422848015,,,1322200
06/06/2022,60618.7363795052,61482.251142746,60446.033426857,61136.8452374497,,,1432000
03/06/2022,61309.5481900979,61568.6026190701,60446.033426857,60705.0878558293,,,1251100
02/06/2022,62173.0629533387,62173.0629533387,61136.8452374497,61395.8996664219,,,1700700
01/06/2022,61741.3055717183,62691.1718112832,61568.6026190701,62086.7114770146,,,1643600
31/05/2022,62259.4144296628,62518.468858635,61914.0085243664,61914.0085243664,,,2382400
30/05/2022,62950.2262402554,62950.2262402554,62173.0629533387,62604.8203349591,,,2224400
27/05/2022,61568.6026190701,63295.6321455517,61050.4937611256,63036.5777165795,,,3755500
26/05/2022,62086.7114770146,62086.7114770146,61050.4937611256,61568.6026190701,,,1590800
25/05/2022,59496.1671872921,62432.1173823109,59496.1671872921,62086.7114770146,,,2462100
24/05/2022,57596.4347081624,59496.1671872921,57423.7317555142,59496.1671872921,,,2033000
23/05/2022,59150.7612819958,59323.464234644,57164.6773265419,57251.028802866,,,2022200
20/05/2022,59582.5186636162,60359.681950533,58719.0039003754,58805.3553766995,,,1396200
19/05/2022,60014.2760452366,60446.033426857,59582.5186636162,59582.5186636162,,,1449400
18/05/2022,60446.033426857,60877.7908084774,60014.2760452366,60705.0878558293,,,1983200
17/05/2022,56646.5684685975,60446.033426857,56301.1625633011,60446.033426857,,,2205100
16/05/2022,57510.0832318383,58373.5979950791,56732.9199449215,56819.2714212456,,,2688000
13/05/2022,57855.4891371346,58546.3009477272,56905.6228975697,57078.3258502179,,,5002100
12/05/2022,60273.3304742089,60273.3304742089,57423.7317555142,57423.7317555142,,,3641800
11/05/2022,60964.1422848015,61395.8996664219,60014.2760452366,60014.2760452366,,,2247300
10/05/2022,60446.033426857,62086.7114770146,60446.033426857,60964.1422848015,,,3106500
09/05/2022,60618.7363795052,61741.3055717183,60100.6275215607,60446.033426857,,,2392100
06/05/2022,61654.9540953942,61827.6570480423,60014.2760452366,60618.7363795052,,,2109800
05/05/2022,63209.2806692276,63209.2806692276,61741.3055717183,62259.4144296628,,,1548200
04/05/2022,64072.7954324685,64245.4983851166,62604.8203349591,62604.8203349591,,,1763900
29/04/2022,64245.4983851166,64763.6072430611,63900.0924798203,64072.7954324685,,,2059100
28/04/2022,64677.255766737,64677.255766737,63727.3895271721,64159.1469087925,,,2751000
27/04/2022,64936.3101957093,65454.4190536538,63641.0380508481,64763.6072430611,,,2420900
26/04/2022,63468.3350981999,65627.1220063019,61223.1967137738,65540.7705299779,,,3910000
25/04/2022,65627.1220063019,65886.1764352742,63036.5777165795,63468.3350981999,,,3481800
22/04/2022,65368.0675773297,66058.8793879223,65195.3646246815,65540.7705299779,,,2800400
21/04/2022,65022.6616720334,66058.8793879223,64763.6072430611,64763.6072430611,,,4615600
20/04/2022,65627.1220063019,66231.5823405705,65281.7161010056,65281.7161010056,,,1931100
19/04/2022,66576.9882458668,67095.0971038113,65627.1220063019,65627.1220063019,,,1940200
18/04/2022,66058.8793879223,67267.8000564595,65972.5279115983,66490.6367695428,,,2590300
15/04/2022,66058.8793879223,67008.7456274872,65627.1220063019,66058.8793879223,,,1362400
14/04/2022,66922.3941511631,67354.1515327836,65886.1764352742,65886.1764352742,,,1810200
13/04/2022,66317.9338168946,67785.908914404,66231.5823405705,66663.3397221909,,,2118800
12/04/2022,66749.691198515,67181.4485801354,66058.8793879223,66317.9338168946,,,1776300
08/04/2022,67785.908914404,68304.0177723485,66749.691198515,66749.691198515,,,2738300
07/04/2022,68994.8295829411,69081.1810592652,67785.908914404,67785.908914404,,,1760300
06/04/2022,69081.1810592652,70117.3987751542,68304.0177723485,68476.7207249966,,,4306700
05/04/2022,70635.5076330987,70635.5076330987,69426.5869645615,69426.5869645615,,,2202100
04/04/2022,70808.2105857468,71239.9679673672,70376.4532041264,70980.913538395,,,3808700
01/04/2022,69944.695822506,71412.6709200154,69340.2354882374,70549.1561567746,,,6112000
31/03/2022,65799.8249589501,69944.695822506,65627.1220063019,69858.3443461819,,,9645800
30/03/2022,65195.3646246815,66145.2308642464,64849.9587193852,65799.8249589501,,,3506500
29/03/2022,63468.3350981999,65195.3646246815,63468.3350981999,65195.3646246815,,,2784940
28/03/2022,65022.6616720334,65281.7161010056,63381.9836218758,63381.9836218758,,,4038700
25/03/2022,65281.7161010056,65454.4190536538,64849.9587193852,64936.3101957093,,,3376500
24/03/2022,65627.1220063019,65713.473482626,64936.3101957093,65281.7161010056,,,3409808
23/03/2022,66317.9338168946,66490.6367695428,65540.7705299779,65713.473482626,,,3226000
22/03/2022,67267.8000564595,67267.8000564595,66317.9338168946,66404.2852932187,,,2500200
21/03/2022,65627.1220063019,67267.8000564595,65627.1220063019,67008.7456274872,,,2384100
18/03/2022,66145.2308642464,66490.6367695428,65627.1220063019,65627.1220063019,,,4759000
17/03/2022,67008.7456274872,67181.4485801354,65972.5279115983,65972.5279115983,,,1777400
16/03/2022,66663.3397221909,67354.1515327836,66490.6367695428,66749.691198515,,,2450400
15/03/2022,66490.6367695428,66922.3941511631,65886.1764352742,66663.3397221909,,,2279100
14/03/2022,67354.1515327836,67354.1515327836,66404.2852932187,66663.3397221909,,,2182310
11/03/2022,66663.3397221909,67785.908914404,66576.9882458668,67354.1515327836,,,2322900
10/03/2022,65627.1220063019,67267.8000564595,65627.1220063019,66576.9882458668,,,2971800
09/03/2022,65627.1220063019,66317.9338168946,64763.6072430611,64849.9587193852,,,3192780
08/03/2022,65886.1764352742,66058.8793879223,65627.1220063019,65713.473482626,,,2383000
07/03/2022,67267.8000564595,67267.8000564595,66231.5823405705,66317.9338168946,,,4199800
04/03/2022,67699.5574380799,67699.5574380799,67181.4485801354,67267.8000564595,,,3120400
03/03/2022,67958.6118670521,68217.6662960244,67526.8544854317,67699.5574380799,,,1933200
02/03/2022,68390.3692486725,68390.3692486725,67354.1515327836,67785.908914404,,,2392300
01/03/2022,67699.5574380799,68563.0722013207,67526.8544854317,68390.3692486725,,,1412500
28/02/2022,68131.3148197003,68217.6662960244,67181.4485801354,67699.5574380799,,,2280500
25/02/2022,68217.6662960244,68649.4236776448,68131.3148197003,68131.3148197003,,,1347700
24/02/2022,69081.1810592652,69081.1810592652,67785.908914404,67872.260390728,,,2723500
23/02/2022,69081.1810592652,69512.9384408856,68908.478106617,69081.1810592652,,,2200300
22/02/2022,69858.3443461819,69944.695822506,68822.1266302929,69081.1810592652,,,3204500
21/02/2022,69858.3443461819,70462.8046804505,69858.3443461819,69944.695822506,,,1280600
18/02/2022,69167.5325355893,69771.9928698578,69167.5325355893,69599.2899172097,,,1808100
17/02/2022,69512.9384408856,70117.3987751542,69426.5869645615,69771.9928698578,,,2087700
16/02/2022,70117.3987751542,70203.7502514782,69340.2354882374,69426.5869645615,,,2825100
15/02/2022,70031.0472988301,70376.4532041264,69944.695822506,70117.3987751542,,,1465300
14/02/2022,70376.4532041264,70808.2105857468,69944.695822506,70031.0472988301,,,3031800
11/02/2022,71239.9679673672,71326.3194436913,70721.8591094227,70808.2105857468,,,2222698
10/02/2022,71499.0223963395,71930.7797779599,71067.2650147191,71412.6709200154,,,1612500
09/02/2022,70808.2105857468,72276.1856832562,70808.2105857468,71499.0223963395,,,1919300
08/02/2022,72017.131254284,72103.482730608,70808.2105857468,70808.2105857468,,,3640900
07/02/2022,71844.4283016358,72535.2401122285,71585.3738726636,72103.482730608,,,1703100
28/01/2022,71671.7253489876,72707.9430648766,71499.0223963395,71758.0768253117,,,2971300
27/01/2022,69167.5325355893,72017.131254284,69167.5325355893,71758.0768253117,,,2039000
26/01/2022,68476.7207249966,69512.9384408856,68476.7207249966,68822.1266302929,,,1452100
25/01/2022,69512.9384408856,69944.695822506,68304.0177723485,68390.3692486725,,,3922100
24/01/2022,71326.3194436913,71412.6709200154,69944.695822506,69944.695822506,,,2442120
21/01/2022,71671.7253489876,71930.7797779599,71239.9679673672,71326.3194436913,,,1796400
20/01/2022,71671.7253489876,71930.7797779599,71585.3738726636,71671.7253489876,,,1488400
19/01/2022,71585.3738726636,72103.482730608,71412.6709200154,72017.131254284,,,2064900
18/01/2022,71585.3738726636,72103.482730608,71326.3194436913,72017.131254284,,,2100400
17/01/2022,73398.7548754693,73398.7548754693,71585.3738726636,71585.3738726636,,,2100400
14/01/2022,71758.0768253117,73485.1063517933,71412.6709200154,73139.700446497,,,2760800
13/01/2022,72017.131254284,72276.1856832562,71585.3738726636,71758.0768253117,,,2109000
12/01/2022,72362.5371595803,72362.5371595803,71412.6709200154,71758.0768253117,,,2322300
11/01/2022,72189.8342069321,72535.2401122285,72103.482730608,72276.1856832562,,,1972400
10/01/2022,73226.0519228211,73398.7548754693,72103.482730608,72276.1856832562,,,2246400
07/01/2022,72447.4697159353,72702.2673819937,72192.6720498769,72362.5371605825,,,2593984
06/01/2022,73126.9301587577,73126.9301587577,72447.4697159353,72532.4022712881,,,2991600
05/01/2022,73721.4580462272,73891.3231569328,73041.9976034049,73211.8627141105,,,3272000
04/01/2022,74061.1882676384,74231.053378344,73636.5254908744,73636.5254908744,,,1994600
31/12/2021,72617.3348266409,74315.9859336968,72447.4697159353,73381.727824816,,,2468500
30/12/2021,72447.4697159353,72702.2673819937,72277.6046052297,72447.4697159353,,,1040500
29/12/2021,72617.3348266409,72702.2673819937,72277.6046052297,72362.5371605825,,,965400
28/12/2021,73211.8627141105,73211.8627141105,72362.5371605825,72617.3348266409,,,1937800
27/12/2021,73041.9976034049,73381.727824816,72787.1999373465,73126.9301587577,,,1285700
24/12/2021,71937.8743838185,73041.9976034049,71937.8743838185,73041.9976034049,,,1428400
23/12/2021,72532.4022712881,72532.4022712881,71768.0092731129,71937.8743838185,,,2618900
22/12/2021,72787.1999373465,73211.8627141105,72447.4697159353,72532.4022712881,,,1991800
21/12/2021,72872.1324926993,73041.9976034049,72617.3348266409,72617.3348266409,,,1831900
20/12/2021,73041.9976034049,73296.7952694633,72702.2673819937,72787.1999373465,,,2194400
17/12/2021,73551.5929355216,73636.5254908744,72787.1999373465,72787.1999373465,,,2949600
16/12/2021,73296.7952694633,73551.5929355216,73041.9976034049,73551.5929355216,,,1610300
15/12/2021,73381.727824816,73636.5254908744,73296.7952694633,73296.7952694633,,,1602500
14/12/2021,73381.727824816,73806.39060158,73211.8627141105,73296.7952694633,,,2175600
13/12/2021,73296.7952694633,73721.4580462272,73041.9976034049,73381.727824816,,,1832316
10/12/2021,73466.6603801689,73891.3231569328,72872.1324926993,73296.7952694633,,,1730000
