,,,,,,,
Tên công ty,Công ty Cổ phần Dược phẩm Imexpharm,,,,,,
Tên báo cáo,Lịch sử giá,,,,,,
Ngày tải,07/03/2025,,,,,,
,,,,,,,
NGÀY,GIÁ MỞ CỬA,GIÁ CAO NHẤT,GIÁ THẤP NHẤT,GIÁ ĐÓNG CỬA,THAY ĐỔI GIÁ,% THAY ĐỔI,KHỐI LƯỢNG
22/01/2025,44950,46000,44400,45200,850,0.0191657271702368,146600
21/01/2025,45000,45200,43900,44350,-550,-0.012249443207127,102500
20/01/2025,44300,45000,44300,44900,600,0.0135440180586908,92200
17/01/2025,43500,45500,43000,44300,800,0.0183908045977013,119200
16/01/2025,44100,44100,43500,43500,200,0.00461893764434174,34100
15/01/2025,43000,43550,42900,43300,300,0.00697674418604644,48500
14/01/2025,43700,44500,42700,43000,-700,-0.0160183066361556,82800
13/01/2025,43200,43900,42500,43700,0,0,102900
10/01/2025,43600,44500,43400,43700,150,0.00344431687715274,94500
09/01/2025,44050,44300,43500,43550,-500,-0.0113507377979569,83400
08/01/2025,44350,44750,44000,44050,-150,-0.00339366515837103,73500
07/01/2025,44250,44550,43850,44200,700,0.0160919540229885,134800
06/01/2025,46300,46800,43100,43500,-2800,-0.0604751619870411,214800
03/01/2025,47050,47350,46300,46300,-1050,-0.0221752903907075,104500
02/01/2025,47000,47550,46500,47350,350,0.00744680851063828,75300
31/12/2024,47350,47400,46900,47000,-250,-0.00529100529100535,100400
30/12/2024,47750,47850,47000,47250,-450,-0.00943396226415094,130400
27/12/2024,48700,48700,47550,47700,-750,-0.0154798761609907,119000
26/12/2024,47500,48450,47500,48450,950,0.02,163800
25/12/2024,48500,49500,47400,47500,-1000,-0.020618556701031,454500
24/12/2024,49000,49000,48300,48500,-250,-0.00512820512820511,133400
23/12/2024,49000,49800,48700,48750,450,0.00931677018633548,485600
20/12/2024,47800,48300,47350,48300,600,0.0125786163522013,209300
19/12/2024,47600,48400,47300,47700,-300,-0.00624999999999998,216100
18/12/2024,48650,48650,48000,48000,0,0,125600
17/12/2024,47900,48400,47500,48000,450,0.00946372239747628,162000
16/12/2024,48500,49050,47400,47550,-1100,-0.0226104830421378,143800
13/12/2024,49400,50200,48150,48650,-850,-0.0171717171717172,308400
12/12/2024,48400,50800,47400,49500,1500,0.03125,554600
11/12/2024,48500,48600,47300,48000,-150,-0.00311526479750779,183000
10/12/2024,47000,49000,47000,48150,1100,0.0233793836344314,450000
09/12/2024,46900,47650,46450,47050,650,0.0140086206896552,327100
06/12/2024,47600,48000,46300,46400,-1800,-0.0373443983402489,390700
05/12/2024,48000,49200,46850,48200,200,0.00416666666666665,285300
04/12/2024,49000,51000,47000,48000,-650,-0.013360739979445,431300
03/12/2024,45450,48650,45150,48650,3150,0.0692307692307692,793400
02/12/2024,45750,45750,45000,45500,650,0.0144927536231885,137500
29/11/2024,45350,46100,44850,44850,0,0,267700
28/11/2024,43050,45500,43050,44850,1650,0.0381944444444444,338700
27/11/2024,43700,43700,43000,43200,-500,-0.011441647597254,43300
26/11/2024,44000,45100,43300,43700,-300,-0.00681818181818183,100000
25/11/2024,41350,44200,41350,44000,2650,0.0640870616686819,222500
22/11/2024,41400,41600,41200,41350,-50,-0.00120772946859904,152200
21/11/2024,41800,42150,41300,41400,-400,-0.00956937799043067,37400
20/11/2024,41900,41900,41200,41800,0,0,112200
19/11/2024,41800,42200,41800,41800,0,0,62600
18/11/2024,42300,42300,41350,41800,-500,-0.0118203309692672,78700
15/11/2024,42700,43200,42300,42300,-500,-0.0116822429906542,78500
14/11/2024,42750,43300,42500,42800,0,0,55700
13/11/2024,43200,43200,42700,42800,-450,-0.0104046242774567,66600
12/11/2024,43850,43850,42800,43250,-650,-0.0148063781321185,223300
11/11/2024,44000,44000,42700,43900,-100,-0.00227272727272732,199100
08/11/2024,44000,44500,43800,44000,-600,-0.0134529147982063,80700
07/11/2024,44400,44900,44000,44600,350,0.00790960451977396,83700
06/11/2024,44300,44700,44000,44250,-50,-0.00112866817155755,64600
05/11/2024,44300,44400,43950,44300,0,0,58700
04/11/2024,45000,45000,44000,44300,-700,-0.0155555555555555,82400
01/11/2024,44900,45250,44400,45000,0,0,62300
31/10/2024,45600,45650,44600,45000,-200,-0.00442477876106195,63400
30/10/2024,44200,45400,44000,45200,800,0.0180180180180181,114200
29/10/2024,44700,44700,44200,44400,-300,-0.00671140939597315,97300
28/10/2024,44750,45850,44050,44700,-50,-0.00111731843575424,53800
25/10/2024,46000,46350,44750,44750,-250,-0.00555555555555554,102500
24/10/2024,43350,45600,43150,45000,1700,0.0392609699769053,161100
23/10/2024,43000,43800,42600,43300,700,0.016431924882629,99900
22/10/2024,44000,44400,42350,42600,-1850,-0.0416197975253093,246300
21/10/2024,46100,46300,44300,44450,-2400,-0.0512273212379936,292000
18/10/2024,47500,47500,46500,46850,-150,-0.0031914893617021,63000
17/10/2024,47000,47450,46800,47000,100,0.00213219616204685,40400
16/10/2024,46800,47450,46750,46900,100,0.00213675213675213,24100
15/10/2024,46850,47950,46800,46800,-300,-0.00636942675159236,40700
14/10/2024,48000,48650,47000,47100,-900,-0.01875,67700
11/10/2024,48100,49000,47700,48000,0,0,43100
10/10/2024,47100,49900,47050,48000,900,0.0191082802547771,58000
09/10/2024,47650,47750,47000,47100,-650,-0.0136125654450262,101800
08/10/2024,48200,48200,46600,47750,-450,-0.00933609958506221,73100
07/10/2024,49000,49800,47700,48200,-800,-0.0163265306122449,95700
04/10/2024,49950,49950,49000,49000,-900,-0.0180360721442886,63700
03/10/2024,50700,50700,49500,49900,-800,-0.0157790927021696,105900
02/10/2024,50200,51500,49800,50700,600,0.0119760479041917,113100
01/10/2024,50300,50500,49950,50100,100,0.002,93100
30/09/2024,50300,50700,49800,50000,-300,-0.00596421471172959,94500
27/09/2024,50300,51000,49550,50300,100,0.00199203187250996,133900
26/09/2024,50300,51300,50200,50200,-100,-0.00198807157057657,99800
25/09/2024,51800,52000,50100,50300,-1500,-0.028957528957529,179400
24/09/2024,51800,52000,51000,51800,0,0,128200
23/09/2024,51500,52300,51200,51800,500,0.00974658869395717,97200
20/09/2024,52400,52500,50900,51300,-1100,-0.0209923664122137,229500
19/09/2024,54900,56500,51900,52400,-800,-0.0150375939849624,380100
18/09/2024,50900,53200,50900,53200,3450,0.0693467336683418,484800
17/09/2024,47900,49750,47100,49750,3250,0.0698924731182795,618500
16/09/2024,46600,47000,46000,46500,-1000,-0.0106382978723404,145000
13/09/2024,47000,47000,46300,47000,0,0,68000
12/09/2024,46950,47500,46400,47000,900,0.00966702470461867,56700
11/09/2024,46000,47200,46000,46550,100,0.00107526881720421,87000
10/09/2024,48100,48400,46350,46500,-3200,-0.0332640332640333,150100
09/09/2024,48750,49700,48000,48100,-800,-0.00824742268041234,167000
06/09/2024,46750,48500,46000,48500,5700,0.0624315443592551,197500
05/09/2024,47050,47500,45650,45650,-2600,-0.0276890308839191,81100
04/09/2024,44300,46950,43950,46950,6100,0.0694760820045559,342000
30/08/2024,42800,44350,42500,43900,2200,0.0257009345794392,105400
29/08/2024,42200,42950,42000,42800,1200,0.014218009478673,46400
28/08/2024,42050,42500,42000,42200,-400,-0.00471698113207553,42400
27/08/2024,42050,42500,41750,42400,-200,-0.00235294117647056,27800
26/08/2024,42700,42700,42050,42500,-400,-0.00468384074941453,42500
23/08/2024,43100,43100,42300,42700,-800,-0.00928074245939681,43100
22/08/2024,43050,43350,42500,43100,-100,-0.00115874855156428,77700
21/08/2024,44100,44100,43100,43150,-2000,-0.0226500566251415,92400
20/08/2024,43300,44700,43300,44150,300,0.00340909090909092,107000
19/08/2024,43500,44450,43350,44000,1000,0.0114942528735633,76000
16/08/2024,43000,43950,42500,43500,2300,0.0271546635183,109500
15/08/2024,42250,43000,42250,42350,-200,-0.00235571260306244,63800
14/08/2024,42750,43100,42000,42450,900,0.0107142857142857,68600
13/08/2024,42200,42250,41500,42000,-300,-0.00355871886120995,39800
12/08/2024,41300,43250,41300,42150,2100,0.0255474452554745,71900
09/08/2024,41000,41400,40800,41100,-300,-0.00363636363636366,42400
08/08/2024,41500,41500,40550,41250,-300,-0.00362318840579712,50800
07/08/2024,41400,41950,41100,41400,600,0.0072992700729928,53500
06/08/2024,40900,41200,40150,41100,1300,0.0160692212608158,36600
05/08/2024,40000,41500,39900,40450,-600,-0.00736196319018401,111500
02/08/2024,39500,42000,39500,40750,2000,0.0251572327044025,221100
01/08/2024,40950,41650,39300,39750,-2400,-0.0293040293040293,149300
31/07/2024,41950,41950,40750,40950,-1100,-0.0132530120481927,71500
30/07/2024,43500,43500,41500,41500,-3000,-0.0348837209302325,56100
29/07/2024,42800,44900,42800,43000,700,0.00820633059788989,67800
26/07/2024,41500,42650,40750,42650,4200,0.0517879161528976,226800
25/07/2024,41000,41000,40500,40550,-1000,-0.0121802679658952,44900
24/07/2024,41000,41650,40650,41050,-100,-0.0012165450121655,81100
23/07/2024,39600,42000,39600,41100,1200,0.0148148148148148,83300
22/07/2024,39600,41000,38500,40500,-400,-0.00491400491400496,203100
19/07/2024,42450,42500,40000,40700,-3600,-0.0423529411764706,163800
18/07/2024,42500,43400,41500,42500,-1900,-0.0218642117376294,132000
17/07/2024,49950,49950,43450,43450,-6500,-0.069593147751606,394000
16/07/2024,44350,46700,44350,46700,6100,0.0698739977090492,82200
15/07/2024,40700,43650,40300,43650,5700,0.0698529411764706,291500
12/07/2024,39800,41500,39550,40800,3400,0.0434782608695652,160000
11/07/2024,36650,39150,36650,39100,5000,0.0683060109289617,207000
10/07/2024,36501.1154507149,36815.393197523,35917.4567780712,36590.9090926601,900,0.0111662531017369,114200
09/07/2024,34480.7585069484,36186.8377039068,34211.3775811128,36186.8377039068,3900,0.0508474576271187,234200
08/07/2024,33897.0998343047,34570.5521488936,33897.0998343047,34435.8616859758,1700,0.0226666666666666,113700
05/07/2024,33717.5125504144,33897.0998343047,33582.8220874966,33672.6157294418,-100,-0.00133155792276962,47600
04/07/2024,34031.7902972225,34031.7902972225,33537.925266524,33717.5125504144,0,0,22500
03/07/2024,33672.6157294418,33897.0998343047,33582.8220874966,33717.5125504144,0,0,15800
02/07/2024,33537.925266524,33762.409371387,33448.1316245788,33717.5125504144,500,0.0067024128686326,61400
01/07/2024,34121.5839391677,34121.5839391677,33223.6475197159,33493.0284455514,-700,-0.00929614873837981,79200
28/06/2024,33672.6157294418,34301.171223058,33448.1316245788,33807.3061923595,300,0.004,153100
27/06/2024,33852.2030133321,34076.6871181951,33627.7189084692,33672.6157294418,-400,-0.00530503978779839,35500
26/06/2024,33672.6157294418,33852.2030133321,33493.0284455514,33852.2030133321,1200,0.0161725067385445,99900
25/06/2024,33178.7506987433,33672.6157294418,32774.67930999,33313.4411616611,1200,0.0164383561643835,76500
24/06/2024,32729.7824890174,33223.6475197159,32684.8856680448,32774.67930999,0,0,89600
21/06/2024,32819.5761309626,33852.2030133321,32774.67930999,32774.67930999,-1400,-0.0188172043010753,42300
20/06/2024,32729.7824890174,33403.2348036063,32325.7111002641,33403.2348036063,2500,0.0347705146036161,122300
19/06/2024,31517.5683227575,32280.8142792915,31517.5683227575,32280.8142792915,1800,0.0256776034236805,80500
18/06/2024,31427.7746808123,31652.2587856753,31427.7746808123,31472.6715017849,100,0.00142857142857133,11400
17/06/2024,31607.3619647027,31831.8460695656,31248.187396922,31427.7746808123,-400,-0.00568181818181823,22800
14/06/2024,32191.0206373463,32191.0206373463,31607.3619647027,31607.3619647027,-1200,-0.0167597765363129,36870
13/06/2024,31786.949248593,32325.7111002641,31472.6715017849,32146.1238163738,900,0.0127298444130128,65200
12/06/2024,31742.0524276205,31786.949248593,31697.1556066479,31742.0524276205,0,0,33900
11/06/2024,31382.8778598397,32191.0206373463,31158.3937549768,31742.0524276205,1000,0.0143472022955524,86700
10/06/2024,30889.0128291413,31427.7746808123,30305.3541564976,31293.0842178946,900,0.0130813953488371,38900
07/06/2024,31068.6001130316,31113.4969340042,30889.0128291413,30889.0128291413,-500,-0.00721500721500723,5700
06/06/2024,30664.5287242783,31203.2905759494,30664.5287242783,31113.4969340042,900,0.013157894736842,56600
05/06/2024,30889.0128291413,30933.9096501139,30529.8382613605,30709.4255452509,-500,-0.00725689404934693,11900
04/06/2024,30933.9096501139,30978.8064710864,30799.2191871961,30933.9096501139,0,0,8800
03/06/2024,30574.7350823331,30978.8064710864,30574.7350823331,30933.9096501139,800,0.011747430249633,23900
31/05/2024,30529.8382613605,30574.7350823331,30440.0446194154,30574.7350823331,100,0.00147058823529411,4300
30/05/2024,30529.8382613605,30574.7350823331,30350.2509774702,30529.8382613605,-400,-0.00584795321637432,12200
29/05/2024,30350.2509774702,30709.4255452509,30305.3541564976,30709.4255452509,800,0.0118343195266273,27600
28/05/2024,31337.9810388672,31337.9810388672,30080.8700516347,30350.2509774702,0,0,9400
27/05/2024,30305.3541564976,30529.8382613605,29856.3859467717,30350.2509774702,100,0.00148148148148142,14300
24/05/2024,31023.703292059,31023.703292059,30080.8700516347,30305.3541564976,-2300,-0.0329512893982809,30000
23/05/2024,29901.2827677443,31427.7746808123,29721.6954838539,31337.9810388672,3500,0.052790346907994,63800
22/05/2024,29901.2827677443,29901.2827677443,29542.1081999636,29766.5923048265,-300,-0.00450450450450446,4800
21/05/2024,29676.7986628814,29901.2827677443,29587.0050209362,29901.2827677443,200,0.00301204819277112,24700
20/05/2024,29901.2827677443,30035.9732306621,29811.4891257991,29811.4891257991,-200,-0.00300300300300305,8500
17/05/2024,30080.8700516347,30080.8700516347,29901.2827677443,29901.2827677443,-400,-0.00597014925373129,7700
16/05/2024,29766.5923048265,30080.8700516347,29766.5923048265,30080.8700516347,700,0.0105580693815988,22200
15/05/2024,29542.1081999636,29856.3859467717,29452.3145580184,29766.5923048265,500,0.00759878419452886,34600
14/05/2024,29856.3859467717,29856.3859467717,29272.7272741281,29542.1081999636,-700,-0.0105263157894737,15300
13/05/2024,29991.0764096895,30170.6636935798,29631.9018419088,29856.3859467717,0,0,25400
10/05/2024,29991.0764096895,29991.0764096895,29631.9018419088,29856.3859467717,-300,-0.00449101796407181,14100
09/05/2024,29856.3859467717,30035.9732306621,29811.4891257991,29991.0764096895,200,0.00300300300300305,10700
08/05/2024,29901.2827677443,30035.9732306621,29676.7986628814,29901.2827677443,0,0,12100
07/05/2024,29362.5209160732,30080.8700516347,29362.5209160732,29901.2827677443,1400,0.0214723926380369,19400
06/05/2024,29227.8304531555,29587.0050209362,29227.8304531555,29272.7272741281,100,0.00153609831029189,29500
03/05/2024,29182.9336321829,29407.4177370458,29093.1399902377,29227.8304531555,0,0,12600
02/05/2024,28958.4495273199,29227.8304531555,28958.4495273199,29227.8304531555,600,0.00930232558139532,19100
26/04/2024,29227.8304531555,29227.8304531555,28913.5527063473,28958.4495273199,-600,-0.00921658986175111,24200
25/04/2024,29407.4177370458,29407.4177370458,28958.4495273199,29227.8304531555,-300,-0.00458715596330273,34900
24/04/2024,28823.7590644022,30080.8700516347,28778.8622434296,29362.5209160732,500,0.00770416024653309,54700
23/04/2024,29452.3145580184,29452.3145580184,28868.6558853748,29138.0368112103,-700,-0.010670731707317,49800
22/04/2024,30574.7350823331,30574.7350823331,28958.4495273199,29452.3145580184,-3700,-0.0533910533910534,268200
19/04/2024,31831.8460695656,31831.8460695656,31113.4969340042,31113.4969340042,-1700,-0.023943661971831,17600
17/04/2024,32056.3301744286,32056.3301744286,31427.7746808123,31876.7428905382,1700,0.0245310245310246,48500
16/04/2024,30754.3223662235,31203.2905759494,30754.3223662235,31113.4969340042,-100,-0.00144092219020175,35800
15/04/2024,31472.6715017849,31517.5683227575,30709.4255452509,31158.3937549768,-900,-0.0128022759601707,48400
12/04/2024,30619.6319033057,31607.3619647027,30529.8382613605,31562.4651437301,2700,0.0399408284023668,71200
11/04/2024,30529.8382613605,30529.8382613605,30350.2509774702,30350.2509774702,-200,-0.00294985250737467,13900
10/04/2024,30484.941440388,30709.4255452509,30395.1477984428,30440.0446194154,-200,-0.00294117647058823,22200
09/04/2024,30529.8382613605,30529.8382613605,30395.1477984428,30529.8382613605,200,0.00294985250737456,31200
08/04/2024,29991.0764096895,30484.941440388,29991.0764096895,30440.0446194154,500,0.00742942050520057,29700
05/04/2024,30260.457335525,30305.3541564976,29856.3859467717,30215.5605145524,-100,-0.00148367952522255,16300
04/04/2024,30080.8700516347,30350.2509774702,30080.8700516347,30260.457335525,-100,-0.00148148148148153,23000
03/04/2024,30170.6636935798,30484.941440388,30170.6636935798,30305.3541564976,0,0,28800
02/04/2024,30080.8700516347,30484.941440388,30080.8700516347,30305.3541564976,0,0,16800
01/04/2024,30799.2191871961,30978.8064710864,30080.8700516347,30305.3541564976,-1200,-0.017467248908297,16200
29/03/2024,30619.6319033057,31023.703292059,30440.0446194154,30844.1160081687,700,0.0102941176470588,16100
28/03/2024,30529.8382613605,31113.4969340042,30529.8382613605,30529.8382613605,0,0,7600
27/03/2024,30215.5605145524,30529.8382613605,30215.5605145524,30529.8382613605,600,0.00890207715133529,8800
26/03/2024,30350.2509774702,30889.0128291413,29856.3859467717,30260.457335525,-500,-0.00736377025036816,17200
25/03/2024,30619.6319033057,31068.6001130316,30484.941440388,30484.941440388,-1400,-0.0202020202020202,28500
22/03/2024,31203.2905759494,31203.2905759494,30709.4255452509,31113.4969340042,100,0.00144508670520227,18800
21/03/2024,30709.4255452509,31293.0842178946,30709.4255452509,31068.6001130316,900,0.0131771595900438,56200
20/03/2024,30305.3541564976,30978.8064710864,30305.3541564976,30664.5287242783,800,0.0118518518518518,56900
19/03/2024,29946.1795887169,30529.8382613605,29317.6240951006,30305.3541564976,1600,0.0242792109256449,60200
18/03/2024,29901.2827677443,29901.2827677443,29182.9336321829,29587.0050209362,-700,-0.0105105105105106,38400
15/03/2024,29721.6954838539,29901.2827677443,29631.9018419088,29901.2827677443,0,0,20300
14/03/2024,29721.6954838539,29901.2827677443,29676.7986628814,29901.2827677443,400,0.0060422960725075,7800
13/03/2024,29093.1399902377,29766.5923048265,29093.1399902377,29721.6954838539,1200,0.0184615384615385,28700
12/03/2024,29452.3145580184,29631.9018419088,29182.9336321829,29182.9336321829,-600,-0.00914634146341464,18500
11/03/2024,29452.3145580184,29631.9018419088,29317.6240951006,29452.3145580184,-100,-0.00152207001522076,11100
08/03/2024,29856.3859467717,29856.3859467717,29227.8304531555,29497.211378991,-100,-0.00151975683890582,15500
07/03/2024,29856.3859467717,29856.3859467717,29452.3145580184,29542.1081999636,-600,-0.00903614457831325,17300
06/03/2024,29766.5923048265,29946.1795887169,29542.1081999636,29811.4891257991,0,0,16300
05/03/2024,30260.457335525,30260.457335525,29721.6954838539,29811.4891257991,-400,-0.00598802395209586,9600
04/03/2024,30035.9732306621,30350.2509774702,29901.2827677443,29991.0764096895,0,0,24900
01/03/2024,29587.0050209362,29991.0764096895,29407.4177370458,29991.0764096895,600,0.00906344410876137,10000
29/02/2024,29272.7272741281,29811.4891257991,29182.9336321829,29721.6954838539,-100,-0.00150829562594268,6900
28/02/2024,29721.6954838539,29811.4891257991,29721.6954838539,29766.5923048265,100,0.00151057401812693,14500
27/02/2024,29317.6240951006,29811.4891257991,29182.9336321829,29721.6954838539,1000,0.0153374233128833,47300
26/02/2024,28913.5527063473,29272.7272741281,28913.5527063473,29272.7272741281,-300,-0.00458015267175571,29500
23/02/2024,29631.9018419088,29631.9018419088,29182.9336321829,29407.4177370458,100,0.00152905198776754,21900
22/02/2024,29182.9336321829,29407.4177370458,29138.0368112103,29362.5209160732,500,0.00770416024653309,14700
21/02/2024,29497.211378991,29856.3859467717,29138.0368112103,29138.0368112103,-800,-0.0121765601217656,44800
20/02/2024,29182.9336321829,29497.211378991,29182.9336321829,29497.211378991,700,0.0107692307692309,19300
19/02/2024,28284.9972127311,29182.9336321829,28060.5131078681,29182.9336321829,2100,0.0333863275039745,172900
16/02/2024,28284.9972127311,28284.9972127311,27836.0290030052,28240.1003917585,-100,-0.00158730158730158,23200
15/02/2024,27925.8226449504,28689.0686014844,27925.8226449504,28284.9972127311,0,0,18200
07/02/2024,28509.481317594,28509.481317594,27880.9258239778,28284.9972127311,-300,-0.00473933649289104,9100
06/02/2024,27836.0290030052,28509.481317594,27656.4417191148,28419.6876756489,1100,0.017684887459807,32900
05/02/2024,27656.4417191148,27925.8226449504,27611.5448981423,27925.8226449504,600,0.00974025974025983,8300
02/02/2024,27836.0290030052,27925.8226449504,27656.4417191148,27656.4417191148,-400,-0.00645161290322582,18500
01/02/2024,26578.9180157727,27836.0290030052,26578.9180157727,27836.0290030052,900,0.0147299509001637,23300
31/01/2024,27387.0607932793,27476.8544352245,27297.2671513341,27431.9576142519,-700,-0.011326860841424,11400
30/01/2024,27836.0290030052,27836.0290030052,27387.0607932793,27746.23536106,100,0.00162074554294978,14500
29/01/2024,28195.2035707859,28195.2035707859,27701.3385400874,27701.3385400874,-800,-0.0128,23200
26/01/2024,27880.9258239778,28105.4099288407,27521.7512561971,28060.5131078681,-100,-0.00159744408945683,69200
25/01/2024,28150.3067498133,28150.3067498133,27880.9258239778,28105.4099288407,500,0.00805152979066026,7100
24/01/2024,28150.3067498133,28150.3067498133,27880.9258239778,27880.9258239778,-600,-0.00956937799043067,7800
23/01/2024,27342.1639723067,28284.9972127311,27342.1639723067,28150.3067498133,-600,-0.00947867298578198,66300
22/01/2024,28733.965422457,28733.965422457,26938.0925835534,28419.6876756489,-500,-0.00783699059561127,15500
19/01/2024,28464.5844966215,28823.7590644022,27925.8226449504,28644.1717805118,0,0,35900
18/01/2024,27925.8226449504,28868.6558853748,27836.0290030052,28644.1717805118,900,0.0143084260731319,46700
17/01/2024,28284.9972127311,28464.5844966215,27970.719465923,28240.1003917585,-100,-0.00158730158730158,5400
16/01/2024,28060.5131078681,28464.5844966215,28060.5131078681,28284.9972127311,400,0.00638977635782756,66000
15/01/2024,27836.0290030052,28240.1003917585,27521.7512561971,28105.4099288407,1000,0.0162337662337662,21500
12/01/2024,28150.3067498133,28150.3067498133,27566.6480771697,27656.4417191148,-800,-0.0128205128205128,27000
11/01/2024,27791.1321820326,28284.9972127311,27476.8544352245,28015.6162868956,600,0.00970873786407767,106400
10/01/2024,27521.7512561971,27836.0290030052,27027.8862254986,27746.23536106,500,0.00815660685154973,33600
09/01/2024,27387.0607932793,28015.6162868956,27027.8862254986,27521.7512561971,-200,-0.00325203252032524,35400
08/01/2024,27072.7830464712,27611.5448981423,27072.7830464712,27611.5448981423,500,0.00819672131147531,13600
05/01/2024,27656.4417191148,27656.4417191148,26938.0925835534,27387.0607932793,-400,-0.00651465798045603,43800
04/01/2024,26938.0925835534,27746.23536106,26938.0925835534,27566.6480771697,2200,0.0371621621621621,56200
03/01/2024,25546.2911334032,27162.5766884164,25501.3943124306,26578.9180157727,2200,0.0385964912280701,130500
02/01/2024,25456.497491458,25770.7752382661,25366.7038495128,25591.1879543758,400,0.00706713780918733,12300
29/12/2023,25142.2197446499,25411.6006704854,25142.2197446499,25411.6006704854,600,0.0107142857142857,4200
28/12/2023,25142.2197446499,25366.7038495128,25097.3229236773,25142.2197446499,100,0.00178890876565285,7300
27/12/2023,25232.013386595,25456.497491458,25097.3229236773,25097.3229236773,-800,-0.0141093474426808,9400
26/12/2023,25501.3943124306,25501.3943124306,25142.2197446499,25456.497491458,-300,-0.00526315789473686,25800
25/12/2023,25591.1879543758,25591.1879543758,25097.3229236773,25591.1879543758,0,0,16300
22/12/2023,25276.9102075676,25591.1879543758,25232.013386595,25591.1879543758,500,0.00884955752212391,14600
21/12/2023,25591.1879543758,25591.1879543758,25097.3229236773,25366.7038495128,-700,-0.0122377622377622,26000
20/12/2023,25321.8070285402,25680.9815963209,25142.2197446499,25680.9815963209,200,0.00350877192982457,15800
19/12/2023,25591.1879543758,25591.1879543758,25321.8070285402,25591.1879543758,0,0,1100
18/12/2023,25950.3625221565,25950.3625221565,25591.1879543758,25591.1879543758,-900,-0.0155440414507773,9300
15/12/2023,26040.1561641016,26040.1561641016,25770.7752382661,25995.2593431291,400,0.00695652173913053,16100
14/12/2023,25366.7038495128,26040.1561641016,25366.7038495128,25815.6720592387,1000,0.0176991150442478,30800
13/12/2023,24783.0451768692,25636.0847753483,24783.0451768692,25366.7038495128,1000,0.0180180180180181,41000
12/12/2023,24693.251534924,24917.7356397869,24693.251534924,24917.7356397869,300,0.00543478260869557,17400
11/12/2023,25097.3229236773,25097.3229236773,24603.4578929788,24783.0451768692,0,0,4500
08/12/2023,24783.0451768692,24783.0451768692,24468.767430061,24783.0451768692,0,0,6300
07/12/2023,24648.3547139514,25097.3229236773,24648.3547139514,24783.0451768692,0,0,29200
06/12/2023,24693.251534924,24783.0451768692,24648.3547139514,24783.0451768692,200,0.00363636363636366,26600
05/12/2023,24783.0451768692,24783.0451768692,24513.6642510336,24693.251534924,-300,-0.00542495479204341,10200
04/12/2023,24558.5610720062,24917.7356397869,24423.8706090884,24827.9419978417,500,0.00912408759124084,24800
01/12/2023,24693.251534924,24693.251534924,24468.767430061,24603.4578929788,0,0,9000
30/11/2023,24693.251534924,25052.4261027047,24513.6642510336,24603.4578929788,-300,-0.00544464609800366,7600
29/11/2023,24738.1483558966,24917.7356397869,24199.3865042255,24738.1483558966,300,0.00547445255474455,3100
28/11/2023,24693.251534924,24962.6324607595,23391.2437267189,24603.4578929788,-200,-0.00363636363636366,36600
27/11/2023,24783.0451768692,25187.1165656225,24693.251534924,24693.251534924,-200,-0.00362318840579712,18000
24/11/2023,25187.1165656225,25187.1165656225,24783.0451768692,24783.0451768692,-700,-0.0125223613595706,3900
